Vùng,Kinh độ,Vĩ độ
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Âu Cơ, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Xô Viết Nghệ Tĩnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",21.0111263,105.8138256
" Phố Huỳnh Tấn Phát, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Đường số 23B, Xã Nam Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nam Đồng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Hàng Cá, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Thái Thị Nhạn, Phường 10, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Khuyến, Phường Văn Miếu, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Số 7, Phường Linh Xuân, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",21.0111263,105.8138256
" Phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Đình Hoàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Trường Tộ, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Bạch Đằng, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hồ Nghinh, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",21.0111263,105.8138256
" Phố Mai Hắc Đế, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Thanh Ninh, Huyện Phú Bình, Thái Nguyên",21.0111263,105.8138256
" Đường Nguyễn Oanh, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đường số 23B, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Huỳnh Thiên Lộc, Phường Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Hồ Thị Kỷ, Phường 1, Quận 10, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Cống Lở, Phường 15, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 6, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Số 5, Phường Linh Xuân, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Trần Văn Quang, Phường 10, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quốc Lộ 1k, Phường Linh Xuân, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thượng Hiền, Phường 5, Quận 3, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Đông Tác, Phường Phương Mai, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thống Nhất, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quốc Lộ 3, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Xã Kim Nỗ, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Thiên Biều, Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Tống Duy Tân, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thái Bình, Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phường Việt Hưng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Công Hoan, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bạch Đằng, Phường 4, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Điện Biên Phủ, Phường Điện Biên, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Số 4, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Số 59, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Số 79, Phường Tân Quy, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Văn Quới, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Lê Thanh Nghị, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Tân Hiệp 17, Thị trấn Hóc Môn, Huyện Hóc Môn, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tên Lửa, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Hữu Huân, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàng Muối, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hùng Vương, Thị trấn Gia Ray, Huyện Xuân Lộc, Đồng Nai",21.0111263,105.8138256
" Đường Vĩnh Hồ, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Long Hưng, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Lê Duẩn, Phường Phương Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường DT 768, Xã Thiện Tân, Huyện Vĩnh Cửu, Đồng Nai",21.0111263,105.8138256
" Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thượng Hiền, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Quốc lộ 32, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Chợ Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lý Thường Kiệt, Phường 4, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quốc lộ 1A, Xã Xuân Hưng, Huyện Xuân Lộc, Đồng Nai",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Long Hưng, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường D6, Xã Đông Hòa, Huyện Trảng Bom, Đồng Nai",21.0111263,105.8138256
" Đường Trảng Bom - An Viễn, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Vân Trì, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Quốc Việt, Phường Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",21.0111263,105.8138256
" Phố Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Trần Khánh Dư, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Trần Quang Diệu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Đường số 23B, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Tô Vĩnh Diện, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường N4, Xã Thiện Tân, Huyện Vĩnh Cửu, Đồng Nai",21.0111263,105.8138256
" Phố Lê Ngọc Hân, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Quốc lộ 6, Xã Dân Hòa, Huyện Kỳ Sơn, Hòa Bình",21.0111263,105.8138256
" Đường Tôn Đức Thắng, Xã Phước Thiền, Huyện Nhơn Trạch, Đồng Nai",21.0111263,105.8138256
" Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Yên Lạc, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lương Khánh Thiện, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Bắc Thăng Long-Nội Bài, Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Quốc lộ 23B, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Phan Trung, Phường Tân Tiến, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Lê Quang Định, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Quốc lộ 51, Phường Long Bình Tân, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Ngô Quyền, Phường An Hòa, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Phố Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Quốc lộ 51, Xã Phước Tân, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Tam Trinh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Phố Đông Các, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường ĐT767, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Văn Thái, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Đồng Khởi, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Đồng Khởi, Phường Tân Hiệp, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Quốc lộ 51, Phường Tam Phước, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Phùng Hưng, Xã An Phước, Huyện Long Thành, Đồng Nai",21.0111263,105.8138256
" Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",21.0111263,105.8138256
